#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/0.215173857127414.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos
BG14990-chopped1	chr3	85120002	85160000	+	0.000	0.000	6233
BG32875-chopped1	chr5	44440002	44480000	+	0.000	0.000	1983
BG18023-chopped1	chr12	129480002	129520000	+	0.000	0.000	6512
BG45724-chopped1	chr6	99720002	99760000	+	0.000	0.000	8117
BG2611-chopped1	chr12	118000002	118040000	+	0.000	0.000	2738
BG32675-chopped1	chr2	141800002	141840000	+	0.000	0.000	8049
BG145-chopped1	chr14	83880002	83920000	+	0.000	0.000	997
BG42919-chopped1	chr6	13840002	13880000	+	0.000	0.000	1176
BG25908-chopped1	chr16	54920002	54960000	+	0.000	0.000	2396
BG24506-chopped1	chr15	45960002	46000000	+	0.000	0.000	6577
BG17303-chopped1	chr6	103560002	103600000	+	0.000	0.000	1106
BG19143-chopped1	chr5	151480002	151520000	+	0.000	0.000	9114
BG15582-chopped1	chr8	70680002	70720000	+	0.000	0.000	1761
BG34760-chopped1	chr3	164840002	164880000	+	0.000	0.000	5622
BG6645-chopped1	chr8	118360002	118400000	+	0.000	0.000	487
BG21265-chopped1	chr14	58760002	58800000	+	0.000	0.000	6962
BG12222-chopped1	chr1	73880002	73920000	+	0.000	0.000	3294
BG27666-chopped1	chr6	61960002	62000000	+	0.000	0.000	4533
BG7410-chopped1	chr19	52280002	52320000	+	0.000	0.000	1005
BG41317-chopped1	chr12	85000002	85040000	+	0.000	0.000	4873
BG45442-chopped1	chr10	68280002	68320000	+	0.000	0.000	2337
BG24306-chopped1	chr3	108600002	108640000	+	0.000	0.000	3408
BG1564-chopped1	chr9	23080002	23120000	+	0.000	0.000	2466
BG38348-chopped1	chr4	60720002	60760000	+	0.000	0.000	7733
BG15818-chopped1	chr6	68600002	68640000	+	0.000	0.000	2823
BG39668-chopped1	chr14	80320002	80360000	+	0.000	0.000	4260
BG14862-chopped1	chr8	99520002	99560000	+	0.000	0.000	185
BG17021-chopped1	chr8	88600002	88640000	+	0.000	0.000	1419
BG36308-chopped1	chr9	121800002	121840000	+	0.000	0.000	1552
BG2238-chopped1	chr5	82880002	82920000	+	0.000	0.000	2333
BG44395-chopped1	chr7	70240002	70280000	+	0.000	0.000	5702
BG23259-chopped1	chr3	182200002	182240000	+	0.000	0.000	1284
BG663-chopped1	chr8	90520002	90560000	+	0.000	0.000	8790
BG18341-chopped1	chr13	92360002	92400000	+	0.000	0.000	2312
BG7119-chopped1	chr2	146560002	146600000	+	0.000	0.000	404
BG39468-chopped1	chr11	131440002	131480000	+	0.000	0.000	5836
BG12822-chopped1	chr7	90200002	90240000	+	0.000	0.000	9052
BG36672-chopped1	chr10	78160002	78200000	+	0.000	0.000	6444
BG15536-chopped1	chr1	180440002	180480000	+	0.000	0.000	4902
BG6163-chopped1	chr11	41240002	41280000	+	0.000	0.000	2964
BG38948-chopped1	chr3	181960002	182000000	+	0.000	0.000	1628
BG31027-chopped1	chr7	77520002	77560000	+	0.000	0.000	1372
BG32993-chopped1	chr12	84920002	84960000	+	0.000	0.000	1286
BG18141-chopped1	chr11	99440002	99480000	+	0.000	0.000	6067
BG37428-chopped1	chr11	55800002	55840000	+	0.000	0.000	5223
BG3358-chopped1	chr7	56680002	56720000	+	0.000	0.000	8075
BG20263-chopped1	chr1	99600002	99640000	+	0.000	0.000	7461
BG9759-chopped1	chr20	12120002	12160000	+	0.000	0.000	1311
BG24379-chopped1	chr4	164200002	164240000	+	0.000	0.000	7799
BG17621-chopped1	chr8	69480002	69520000	+	0.000	0.000	532
BG42600-chopped1	chr8	139280002	139320000	+	0.000	0.000	1411
BG32347-chopped1	chr3	26000002	26040000	+	0.000	0.000	2851
BG11775-chopped1	chr5	81960002	82000000	+	0.000	0.000	4232
BG381-chopped1	chr4	178640002	178680000	+	0.000	0.000	4430
BG33112-chopped1	chr8	136200002	136240000	+	0.000	0.000	2869
BG29705-chopped1	chr16	62480002	62520000	+	0.000	0.000	4892
BG31391-chopped1	chr9	38440002	38480000	+	0.000	0.000	389
BG38111-chopped1	chr5	2840002	2880000	+	0.000	0.000	1806
BG9677-chopped1	chr5	94120002	94160000	+	0.000	0.000	6572
BG11020-chopped1	chr3	111680002	111720000	+	0.000	0.000	6227
BG30307-chopped1	chr12	30920002	30960000	+	0.000	0.000	4544
BG6317-chopped1	chr4	31560002	31600000	+	0.000	0.000	8236
BG42400-chopped1	chr6	73040002	73080000	+	0.000	0.000	8513
BG42073-chopped1	chr15	59440002	59480000	+	0.000	0.000	5079
BG30871-chopped1	chr2	157720002	157760000	+	0.000	0.000	5072
BG11575-chopped1	chr7	25600002	25640000	+	0.000	0.000	6758
BG181-chopped1	chr3	104000002	104040000	+	0.000	0.000	6388
BG29178-chopped1	chr4	101160002	101200000	+	0.000	0.000	8459
BG5361-chopped1	chr12	93160002	93200000	+	0.000	0.000	208
BG12340-chopped1	chr12	58840002	58880000	+	0.000	0.000	6349
BG44795-chopped1	chr6	72080002	72120000	+	0.000	0.000	1887
BG30225-chopped1	chr9	119000002	119040000	+	0.000	0.000	5061
BG36626-chopped1	chr6	161200002	161240000	+	0.000	0.000	3675
BG19615-chopped1	chr6	11200002	11240000	+	0.000	0.000	2069
BG6681-chopped1	chr10	129360002	129400000	+	0.000	0.000	6847
BG3321-chopped1	chr6	89000002	89040000	+	0.000	0.000	8929
BG5161-chopped1	chr11	51160002	51200000	+	0.000	0.000	5365
BG46234-chopped1	chr20	40080002	40120000	+	0.000	0.000	6677
BG11729-chopped1	chr8	83320002	83360000	+	0.000	0.000	7118
BG15854-chopped1	chr6	111840002	111880000	+	0.000	0.000	4519
BG6917-chopped1	chr4	165680002	165720000	+	0.000	0.000	7700
BG45387-chopped1	chr16	80480002	80520000	+	0.000	0.000	6889
BG1836-chopped1	chr3	23440002	23480000	+	0.000	0.000	498
BG47554-chopped1	chr9	118520002	118560000	+	0.000	0.000	1681
BG24697-chopped1	chr9	83360002	83400000	+	0.000	0.000	5354
BG11529-chopped1	chr7	33520002	33560000	+	0.000	0.000	2732
BG15654-chopped1	chr9	80800002	80840000	+	0.000	0.000	7476
BG40633-chopped1	chr8	117920002	117960000	+	0.000	0.000	5581
BG23622-chopped1	chr2	230680002	230720000	+	0.000	0.000	3144
BG29696-chopped1	chr3	22240002	22280000	+	0.000	0.000	4441
BG9440-chopped1	chr3	2960002	3000000	+	0.000	0.000	5917
BG16092-chopped1	chr5	114120002	114160000	+	0.000	0.000	8420
BG44112-chopped1	chr18	48120002	48160000	+	0.000	0.000	5954
BG27101-chopped1	chr4	101280002	101320000	+	0.000	0.000	8063
BG43793-chopped1	chr18	38880002	38920000	+	0.000	0.000	131
BG30298-chopped1	chr16	62960002	63000000	+	0.000	0.000	7217
BG6635-chopped1	chr3	155120002	155160000	+	0.000	0.000	850
BG13614-chopped1	chr19	29120002	29160000	+	0.000	0.000	3398
BG21255-chopped1	chr12	92120002	92160000	+	0.000	0.000	6695
BG17848-chopped1	chr4	136040002	136080000	+	0.000	0.000	72
BG27656-chopped1	chr10	65400002	65440000	+	0.000	0.000	3963
BG5115-chopped1	chr4	56640002	56680000	+	0.000	0.000	4148
BG37464-chopped1	chr2	168120002	168160000	+	0.000	0.000	5469
BG28421-chopped1	chr20	36440002	36480000	+	0.000	0.000	6329
BG26136-chopped1	chr13	82240002	82280000	+	0.000	0.000	5815
BG7955-chopped1	chr8	4720002	4760000	+	0.000	0.000	2579
BG22575-chopped1	chr1	98760002	98800000	+	0.000	0.000	6075
BG32710-chopped1	chr12	97560002	97600000	+	0.000	0.000	4072
BG27901-chopped1	chr3	61240002	61280000	+	0.000	0.000	8995
BG38784-chopped1	chr2	200600002	200640000	+	0.000	0.000	9086
BG21055-chopped1	chr7	67400002	67440000	+	0.000	0.000	7374
BG27456-chopped1	chr5	118360002	118400000	+	0.000	0.000	5672
BG7309-chopped1	chr4	35960002	36000000	+	0.000	0.000	3033
BG18086-chopped1	chr18	59640002	59680000	+	0.000	0.000	1493
BG10727-chopped1	chr9	18760002	18800000	+	0.000	0.000	2219
BG7755-chopped1	chr5	91840002	91880000	+	0.000	0.000	6563
BG35979-chopped1	chr7	111080002	111120000	+	0.000	0.000	7198
BG23249-chopped1	chr6	73640002	73680000	+	0.000	0.000	5102
BG27701-chopped1	chr3	158280002	158320000	+	0.000	0.000	6497
BG16046-chopped1	chr18	63440002	63480000	+	0.000	0.000	3473
BG47426-chopped1	chr1	194560002	194600000	+	0.000	0.000	2690
BG7673-chopped1	chr3	73960002	74000000	+	0.000	0.000	3370
BG47872-chopped1	chr16	60360002	60400000	+	0.000	0.000	810
BG3994-chopped1	chr9	79240002	79280000	+	0.000	0.000	1853
BG48746-chopped1	chr6	108920002	108960000	+	0.000	0.000	7621
BG453-chopped1	chr4	95400002	95440000	+	0.000	0.000	2274
BG1508-chopped1	chr2	198480002	198520000	+	0.000	0.000	3525
BG43665-chopped1	chr3	57080002	57120000	+	0.000	0.000	7686
BG22529-chopped1	chr2	34640002	34680000	+	0.000	0.000	2543
BG15326-chopped1	chr6	162760002	162800000	+	0.000	0.000	2172
BG21900-chopped1	chr6	16960002	17000000	+	0.000	0.000	2963
BG39176-chopped1	chr12	18280002	18320000	+	0.000	0.000	1601
BG23849-chopped1	chr2	109240002	109280000	+	0.000	0.000	3602
BG10245-chopped1	chr14	31920002	31960000	+	0.000	0.000	3154
BG1872-chopped1	chr1	87360002	87400000	+	0.000	0.000	322
BG43465-chopped1	chr11	56400002	56440000	+	0.000	0.000	5170
BG22329-chopped1	chr5	163960002	164000000	+	0.000	0.000	3456
BG34422-chopped1	chr12	29880002	29920000	+	0.000	0.000	435
BG21373-chopped1	chr3	87200002	87240000	+	0.000	0.000	245
BG14606-chopped1	chr4	170760002	170800000	+	0.000	0.000	7874
BG18731-chopped1	chr20	39880002	39920000	+	0.000	0.000	6760
BG36616-chopped1	chr4	56120002	56160000	+	0.000	0.000	738
BG47499-chopped1	chr2	148160002	148200000	+	0.000	0.000	8129
BG11810-chopped1	chr8	54200002	54240000	+	0.000	0.000	5513
BG44139-chopped1	chr12	99560002	99600000	+	0.000	0.000	5734
BG48264-chopped1	chr1	102120002	102160000	+	0.000	0.000	243
BG24969-chopped1	chr9	107560002	107600000	+	0.000	0.000	1336
BG27128-chopped1	chr4	190360002	190400000	+	0.000	0.000	7561
BG407-chopped1	chr7	22880002	22920000	+	0.000	0.000	2856
BG7427-chopped1	chr21	27920002	27960000	+	0.000	0.000	4059
BG39776-chopped1	chr9	119760002	119800000	+	0.000	0.000	7519
BG26172-chopped1	chr5	143680002	143720000	+	0.000	0.000	6923
BG36089-chopped1	chr12	113120002	113160000	+	0.000	0.000	1043
BG19405-chopped1	chr11	21600002	21640000	+	0.000	0.000	8516
BG17684-chopped1	chr14	97520002	97560000	+	0.000	0.000	308
BG23367-chopped1	chr9	26400002	26440000	+	0.000	0.000	7149
BG41143-chopped1	chr2	208080002	208120000	+	0.000	0.000	6240
BG45704-chopped1	chr14	60080002	60120000	+	0.000	0.000	8121
BG31-chopped1	chr5	152880002	152920000	+	0.000	0.000	4223
BG24687-chopped1	chr2	222720002	222760000	+	0.000	0.000	6139
BG125-chopped1	chr2	126720002	126760000	+	0.000	0.000	7203
BG5305-chopped1	chr16	61400002	61440000	+	0.000	0.000	1277
BG4986-chopped1	chr11	44120002	44160000	+	0.000	0.000	26
BG1626-chopped1	chr13	33240002	33280000	+	0.000	0.000	4477
BG44102-chopped1	chr5	3240002	3280000	+	0.000	0.000	32
BG32900-chopped1	chr6	10560002	10600000	+	0.000	0.000	8210
BG13604-chopped1	chr10	11560002	11600000	+	0.000	0.000	78
BG23085-chopped1	chr4	158680002	158720000	+	0.000	0.000	8614
BG14042-chopped1	chr21	37720002	37760000	+	0.000	0.000	2011
BG14924-chopped1	chr2	166480002	166520000	+	0.000	0.000	6494
BG22565-chopped1	chr4	86680002	86720000	+	0.000	0.000	1487
BG1990-chopped1	chr12	25680002	25720000	+	0.000	0.000	4451
BG15362-chopped1	chr10	10600002	10640000	+	0.000	0.000	4662
BG6098-chopped1	chr6	3400002	3440000	+	0.000	0.000	2874
BG398-chopped1	chr3	73040002	73080000	+	0.000	0.000	6419
BG18403-chopped1	chr11	50640002	50680000	+	0.000	0.000	6915
BG28211-chopped1	chrX	41440002	41480000	+	0.000	0.000	7748
BG33693-chopped1	chr12	90400002	90440000	+	0.000	0.000	6507
BG26490-chopped1	chr18	49440002	49480000	+	0.000	0.000	5460
BG45777-chopped1	chr9	82000002	82040000	+	0.000	0.000	6822
BG1899-chopped1	chr1	14920002	14960000	+	0.000	0.000	4939
BG15162-chopped1	chr13	78560002	78600000	+	0.000	0.000	6161
BG30888-chopped1	chr9	19720002	19760000	+	0.000	0.000	2448
BG33047-chopped1	chr2	84080002	84120000	+	0.000	0.000	1682
BG12802-chopped1	chr18	37720002	37760000	+	0.000	0.000	5256
BG33493-chopped1	chr14	42080002	42120000	+	0.000	0.000	6218
BG15080-chopped1	chr6	102640002	102680000	+	0.000	0.000	5141
BG26726-chopped1	chr18	49280002	49320000	+	0.000	0.000	3365
BG3984-chopped1	chr21	30560002	30600000	+	0.000	0.000	5389
BG8419-chopped1	chr8	61800002	61840000	+	0.000	0.000	5147
BG31007-chopped1	chr7	70200002	70240000	+	0.000	0.000	1177
BG23930-chopped1	chr2	127720002	127760000	+	0.000	0.000	2623
BG22083-chopped1	chr5	9960002	10000000	+	0.000	0.000	8887
BG4658-chopped1	chr11	105960002	106000000	+	0.000	0.000	5049
BG49301-chopped1	chr3	36520002	36560000	+	0.000	0.000	4111
BG18921-chopped1	chr12	75160002	75200000	+	0.000	0.000	8605
BG5096-chopped1	chr5	112920002	112960000	+	0.000	0.000	6502
BG35487-chopped1	chr8	108640002	108680000	+	0.000	0.000	8413
BG43455-chopped1	chr19	30400002	30440000	+	0.000	0.000	8360
BG22319-chopped1	chr6	87440002	87480000	+	0.000	0.000	7168
BG17074-chopped1	chr13	104960002	105000000	+	0.000	0.000	2667
BG5978-chopped1	chr7	123000002	123040000	+	0.000	0.000	7985
BG19241-chopped1	chr15	37600002	37640000	+	0.000	0.000	1854
BG32691-chopped1	chr9	96520002	96560000	+	0.000	0.000	8029
BG6743-chopped1	chr3	59800002	59840000	+	0.000	0.000	3070
BG21363-chopped1	chr6	103120002	103160000	+	0.000	0.000	5058
BG42935-chopped1	chr12	15760002	15800000	+	0.000	0.000	1128
BG14269-chopped1	chr4	37040002	37080000	+	0.000	0.000	4138
BG33447-chopped1	chr1	96600002	96640000	+	0.000	0.000	5713
BG37572-chopped1	chr4	102800002	102840000	+	0.000	0.000	471
BG32045-chopped1	chr10	84560002	84600000	+	0.000	0.000	1134
BG23002-chopped1	chr6	164480002	164520000	+	0.000	0.000	933
BG24959-chopped1	chr20	54520002	54560000	+	0.000	0.000	4324
BG38892-chopped1	chrX	122320002	122360000	+	0.000	0.000	6107
BG12229-chopped1	chr4	135240002	135280000	+	0.000	0.000	7801
BG26162-chopped1	chr21	41080002	41120000	+	0.000	0.000	6165
BG28438-chopped1	chr8	120640002	120680000	+	0.000	0.000	4359
BG2336-chopped1	chr8	83560002	83600000	+	0.000	0.000	1503
BG44820-chopped1	chr2	146760002	146800000	+	0.000	0.000	8872
BG44493-chopped1	chr13	91840002	91880000	+	0.000	0.000	8441
BG25197-chopped1	chr6	112040002	112080000	+	0.000	0.000	8931
BG12029-chopped1	chr5	76240002	76280000	+	0.000	0.000	6679
BG41133-chopped1	chr11	23760002	23800000	+	0.000	0.000	5906
BG47534-chopped1	chr20	53000002	53040000	+	0.000	0.000	2515
BG17028-chopped1	chr12	116240002	116280000	+	0.000	0.000	8557
BG41688-chopped1	chr14	26840002	26880000	+	0.000	0.000	1540
BG24677-chopped1	chr4	10240002	10280000	+	0.000	0.000	8689
BG35250-chopped1	chr18	40600002	40640000	+	0.000	0.000	7736
BG7135-chopped1	chr5	125600002	125640000	+	0.000	0.000	2218
BG28156-chopped1	chr8	128160002	128200000	+	0.000	0.000	7259
BG18794-chopped1	chr16	80200002	80240000	+	0.000	0.000	5685
BG34730-chopped1	chr7	22080002	22120000	+	0.000	0.000	8164
BG36570-chopped1	chr8	101600002	101640000	+	0.000	0.000	6793
BG40968-chopped1	chr10	56960002	57000000	+	0.000	0.000	6197
BG47252-chopped1	chr9	82280002	82320000	+	0.000	0.000	8913
BG31925-chopped1	chr11	9600002	9640000	+	0.000	0.000	1996
BG1980-chopped1	chr10	107400002	107440000	+	0.000	0.000	9000
BG24395-chopped1	chr21	25760002	25800000	+	0.000	0.000	8432
BG42171-chopped1	chr2	6680002	6720000	+	0.000	0.000	795
BG17628-chopped1	chr9	26120002	26160000	+	0.000	0.000	2804
BG29721-chopped1	chr7	146520002	146560000	+	0.000	0.000	1984
BG45212-chopped1	chr4	125080002	125120000	+	0.000	0.000	6595
BG33683-chopped1	chr1	188240002	188280000	+	0.000	0.000	6253
BG36724-chopped1	chr8	52400002	52440000	+	0.000	0.000	4452
BG23120-chopped1	chr1	61120002	61160000	+	0.000	0.000	2512
BG34439-chopped1	chr5	160120002	160160000	+	0.000	0.000	6192
BG10507-chopped1	chr4	16280002	16320000	+	0.000	0.000	966
BG35759-chopped1	chr9	89240002	89280000	+	0.000	0.000	7232
BG26280-chopped1	chr4	16760002	16800000	+	0.000	0.000	2139
BG48290-chopped1	chr2	51720002	51760000	+	0.000	0.000	4798
BG24995-chopped1	chr18	35240002	35280000	+	0.000	0.000	5841
BG2454-chopped1	chr12	62760002	62800000	+	0.000	0.000	2148
BG30678-chopped1	chr14	97640002	97680000	+	0.000	0.000	832
BG17792-chopped1	chr15	69520002	69560000	+	0.000	0.000	7523
BG21635-chopped1	chr6	119760002	119800000	+	0.000	0.000	4502
BG25760-chopped1	chr12	130400002	130440000	+	0.000	0.000	9095
BG988-chopped1	chr3	87280002	87320000	+	0.000	0.000	892
BG9729-chopped1	chr2	106280002	106320000	+	0.000	0.000	8986
BG10871-chopped1	chr13	24200002	24240000	+	0.000	0.000	2927
BG45812-chopped1	chr20	51280002	51320000	+	0.000	0.000	1489
BG1934-chopped1	chr2	4840002	4880000	+	0.000	0.000	9012
BG32317-chopped1	chr7	82920002	82960000	+	0.000	0.000	1025
BG26189-chopped1	chr7	89960002	90000000	+	0.000	0.000	7381
BG19431-chopped1	chr16	56120002	56160000	+	0.000	0.000	4191
BG17146-chopped1	chr3	33720002	33760000	+	0.000	0.000	3662
BG30923-chopped1	chr5	80800002	80840000	+	0.000	0.000	6028
BG19986-chopped1	chr2	144520002	144560000	+	0.000	0.000	4449
BG14350-chopped1	chr4	163160002	163200000	+	0.000	0.000	5000
BG20033-chopped1	chr5	56120002	56160000	+	0.000	0.000	168
BG41605-chopped1	chr10	18640002	18680000	+	0.000	0.000	3401
BG788-chopped1	chr19	52480002	52520000	+	0.000	0.000	1837
BG3692-chopped1	chr7	132440002	132480000	+	0.000	0.000	965
BG44210-chopped1	chr21	27240002	27280000	+	0.000	0.000	6237
BG46050-chopped1	chr3	176800002	176840000	+	0.000	0.000	4335
BG11545-chopped1	chr11	116160002	116200000	+	0.000	0.000	5926
BG13385-chopped1	chr10	111120002	111160000	+	0.000	0.000	2322
BG42925-chopped1	chr6	103760002	103800000	+	0.000	0.000	4809
BG23629-chopped1	chr18	47520002	47560000	+	0.000	0.000	6300
BG18711-chopped1	chr10	110480002	110520000	+	0.000	0.000	4579
BG33437-chopped1	chr17	52360002	52400000	+	0.000	0.000	2117
BG16426-chopped1	chr9	23720002	23760000	+	0.000	0.000	8692
BG41405-chopped1	chr10	85880002	85920000	+	0.000	0.000	8303
BG45530-chopped1	chr2	147240002	147280000	+	0.000	0.000	4780
BG3492-chopped1	chr15	24040002	24080000	+	0.000	0.000	1034
BG47806-chopped1	chr5	9600002	9640000	+	0.000	0.000	1294
BG16990-chopped1	chr5	45240002	45280000	+	0.000	0.000	3770
BG5768-chopped1	chr8	55240002	55280000	+	0.000	0.000	5439
BG24949-chopped1	chr2	194040002	194080000	+	0.000	0.000	4406
BG21153-chopped1	chr2	60640002	60680000	+	0.000	0.000	6059
BG35195-chopped1	chr5	161200002	161240000	+	0.000	0.000	9035
BG14059-chopped1	chr18	37920002	37960000	+	0.000	0.000	8989
BG4166-chopped1	chr4	48160002	48200000	+	0.000	0.000	3873
BG21071-chopped1	chr1	75240002	75280000	+	0.000	0.000	5540
BG46759-chopped1	chr4	17480002	17520000	+	0.000	0.000	7997
BG48599-chopped1	chr3	193160002	193200000	+	0.000	0.000	114
BG21953-chopped1	chr20	19600002	19640000	+	0.000	0.000	1457
BG39556-chopped1	chr18	13200002	13240000	+	0.000	0.000	2459
BG47524-chopped1	chr20	12800002	12840000	+	0.000	0.000	7048
BG16699-chopped1	chr8	96440002	96480000	+	0.000	0.000	5707
BG105-chopped1	chr3	161960002	162000000	+	0.000	0.000	9049
BG37189-chopped1	chr15	23840002	23880000	+	0.000	0.000	6009
BG35795-chopped1	chr11	36760002	36800000	+	0.000	0.000	7575
BG14659-chopped1	chr11	28640002	28680000	+	0.000	0.000	7553
BG8445-chopped1	chr11	103800002	103840000	+	0.000	0.000	9084
BG46477-chopped1	chr5	98320002	98360000	+	0.000	0.000	3928
BG3364-chopped1	chr20	57880002	57920000	+	0.000	0.000	5630
BG42798-chopped1	chr7	69840002	69880000	+	0.000	0.000	4184
BG25787-chopped1	chr1	58680002	58720000	+	0.000	0.000	5150
BG37880-chopped1	chr3	180400002	180440000	+	0.000	0.000	3103
BG20151-chopped1	chr4	27600002	27640000	+	0.000	0.000	2875
BG16744-chopped1	chr2	104600002	104640000	+	0.000	0.000	3309
BG24712-chopped1	chr3	3520002	3560000	+	0.000	0.000	6768
BG13057-chopped1	chr12	80760002	80800000	+	0.000	0.000	3625
BG19458-chopped1	chr9	29960002	30000000	+	0.000	0.000	7548
BG2399-chopped1	chr11	51240002	51280000	+	0.000	0.000	1843
BG33109-chopped1	chr6	162600002	162640000	+	0.000	0.000	8631
BG1879-chopped1	chr1	223240002	223280000	+	0.000	0.000	5664
BG32153-chopped1	chr3	179840002	179880000	+	0.000	0.000	4857
BG12983-chopped1	chr13	58640002	58680000	+	0.000	0.000	2749
BG15142-chopped1	chr1	60400002	60440000	+	0.000	0.000	533
BG47597-chopped1	chr9	110640002	110680000	+	0.000	0.000	4420
BG34429-chopped1	chr11	92920002	92960000	+	0.000	0.000	3304
BG38554-chopped1	chr8	34160002	34200000	+	0.000	0.000	521
BG48362-chopped1	chr16	14160002	14200000	+	0.000	0.000	373
BG10061-chopped1	chr16	55040002	55080000	+	0.000	0.000	6481
BG9810-chopped1	chr11	96520002	96560000	+	0.000	0.000	3057
BG39874-chopped1	chr1	74840002	74880000	+	0.000	0.000	5899
BG43717-chopped1	chr12	92840002	92880000	+	0.000	0.000	5319
BG26270-chopped1	chr18	43080002	43120000	+	0.000	0.000	1777
BG13102-chopped1	chr9	82120002	82160000	+	0.000	0.000	8881
BG34793-chopped1	chr9	27880002	27920000	+	0.000	0.000	4061
BG27590-chopped1	chr3	154880002	154920000	+	0.000	0.000	979
BG3318-chopped1	chr8	99560002	99600000	+	0.000	0.000	5119
BG22945-chopped1	chr12	114440002	114480000	+	0.000	0.000	4003
BG42561-chopped1	chr6	94560002	94600000	+	0.000	0.000	6552
BG35467-chopped1	chr22	35600002	35640000	+	0.000	0.000	4353
BG28264-chopped1	chr2	237440002	237480000	+	0.000	0.000	3910
BG19221-chopped1	chr2	125520002	125560000	+	0.000	0.000	3567
BG38508-chopped1	chr5	19120002	19160000	+	0.000	0.000	4824
BG26979-chopped1	chr6	74200002	74240000	+	0.000	0.000	7735
BG6723-chopped1	chr15	36040002	36080000	+	0.000	0.000	8035
BG23183-chopped1	chr9	29320002	29360000	+	0.000	0.000	4309
BG19776-chopped1	chr9	77000002	77040000	+	0.000	0.000	2648
BG23619-chopped1	chr14	49160002	49200000	+	0.000	0.000	4233
BG18701-chopped1	chr10	85600002	85640000	+	0.000	0.000	597
BG16416-chopped1	chr4	54920002	54960000	+	0.000	0.000	8426
BG21898-chopped1	chr4	35880002	35920000	+	0.000	0.000	8189
BG47360-chopped1	chr14	62920002	62960000	+	0.000	0.000	3730
BG26224-chopped1	chr8	136800002	136840000	+	0.000	0.000	4078
BG44109-chopped1	chr3	175560002	175600000	+	0.000	0.000	1507
BG46840-chopped1	chr9	88920002	88960000	+	0.000	0.000	253
BG25704-chopped1	chr5	160000002	160040000	+	0.000	0.000	2695
BG2962-chopped1	chr6	76920002	76960000	+	0.000	0.000	4168
BG12100-chopped1	chr13	45280002	45320000	+	0.000	0.000	4729
BG496-chopped1	chr8	13960002	14000000	+	0.000	0.000	8114
BG22017-chopped1	chr13	107920002	107960000	+	0.000	0.000	9094
BG6441-chopped1	chr8	50440002	50480000	+	0.000	0.000	5546
BG36832-chopped1	chr9	18520002	18560000	+	0.000	0.000	2969
BG37270-chopped1	chr3	83160002	83200000	+	0.000	0.000	3230
BG37706-chopped1	chr7	79880002	79920000	+	0.000	0.000	8797
BG40794-chopped1	chrX	8360002	8400000	+	0.000	0.000	1325
BG34465-chopped1	chr4	103920002	103960000	+	0.000	0.000	7113
BG8517-chopped1	chr5	164000002	164040000	+	0.000	0.000	7194
BG27262-chopped1	chr6	120600002	120640000	+	0.000	0.000	2676
BG37179-chopped1	chr5	118320002	118360000	+	0.000	0.000	320
BG22181-chopped1	chr2	12120002	12160000	+	0.000	0.000	3449
BG9837-chopped1	chr2	213480002	213520000	+	0.000	0.000	5826
BG41468-chopped1	chr2	138000002	138040000	+	0.000	0.000	6895
BG36550-chopped1	chr4	156680002	156720000	+	0.000	0.000	2565
BG47869-chopped1	chr15	88720002	88760000	+	0.000	0.000	3751
BG40948-chopped1	chr8	16160002	16200000	+	0.000	0.000	2314
BG43553-chopped1	chr10	108880002	108920000	+	0.000	0.000	3185
BG30058-chopped1	chr6	143400002	143440000	+	0.000	0.000	3034
BG45829-chopped1	chr8	114440002	114480000	+	0.000	0.000	8152
BG13047-chopped1	chr13	70760002	70800000	+	0.000	0.000	3847
BG27416-chopped1	chr10	127480002	127520000	+	0.000	0.000	7516
BG37224-chopped1	chr17	36000002	36040000	+	0.000	0.000	4849
