"name2","chrom","txStart","txEnd","name","uniqueID","Chromosome","Start_position","End_position","Enhancer_id","Enhancer_symbol","Cp"
"VEGFA","chr6",43737946,43754223,"NM_001171628",15705,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171627",15702,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001025369",15700,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171630",15701,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171623",15708,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171624",15707,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001033756",15697,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001025367",15699,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001025370",15709,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_003376",15696,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171625",15703,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43739722,43754223,"NM_001287044",15714,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VRK1","chr14",97263684,97347951,"NM_003384",33972,"chr14",97410724,97443618,"E_01_198","--",NA
"WT1","chr11",32409322,32457081,"NM_024424",27906,"chr11",32403490,32405489,"E_01_052","WT1 Enhancer",NA
"WT1","chr11",32409322,32452363,"NM_001198552",27908,"chr11",32403490,32405489,"E_01_052","WT1 Enhancer",NA
"WT1","chr11",32409322,32457081,"NM_000378",27907,"chr11",32403490,32405489,"E_01_052","WT1 Enhancer",NA
"WT1","chr11",32409322,32457081,"NM_024426",27910,"chr11",32403490,32405489,"E_01_052","WT1 Enhancer",NA
"WT1","chr11",32409322,32452363,"NM_001198551",27909,"chr11",32403490,32405489,"E_01_052","WT1 Enhancer",NA
"YAP1","chr11",101981192,102104154,"NM_001195044",28991,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001195044",28991,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001282098",28989,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001282098",28989,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001130145",28995,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001130145",28995,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001282099",28993,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001282099",28993,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001282100",28990,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001282100",28990,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001282097",28988,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001282097",28988,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_006106",28996,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_006106",28996,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101983171,102104154,"NM_001195045",28992,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101983171,102104154,"NM_001195045",28992,"chr11",101981959,101982137,"E_01_105","--",NA
"YAP1","chr11",101981192,102104154,"NM_001282101",28994,"chr11",109985004,109985222,"E_01_381","--","12"
"YAP1","chr11",101981192,102104154,"NM_001282101",28994,"chr11",101981959,101982137,"E_01_105","--",NA
"YY1","chr14",100705102,100745371,"NM_003403",33987,"chr12",109986001,109986710,"E_01_261","YY1 Enhancer",NA
"ZAP70","chr2",98350869,98356323,"NM_207519",6553,"chr2",98362567,98364423,"E_01_217","EBAs Enhancer",NA
"ZAP70","chr2",98330031,98356323,"NM_001079",6552,"chr2",98362567,98364423,"E_01_217","EBAs Enhancer",NA
"ZFAND3","chr6",37787307,38122399,"NM_021943",14243,"chr6",37772588,37778315,"E_01_026","--",NA
"ZNF512B","chr20",62588057,62601223,"NM_020713",45173,"chr20",62593248,62595247,"E_01_089","--",NA
