#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/0.503085142773674.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos
BG16452-chopped1	chr6	45720002	45760000	+	0.000	0.000	5265
BG19166-chopped1	chr9	29800002	29840000	+	0.000	0.000	3387
BG29301-chopped1	chr13	104920002	104960000	+	0.000	0.000	5280
BG23455-chopped1	chr12	62200002	62240000	+	0.000	0.000	3013
BG29856-chopped1	chr5	141480002	141520000	+	0.000	0.000	2971
BG24775-chopped1	chr9	9480002	9520000	+	0.000	0.000	5128
BG4192-chopped1	chr8	112440002	112480000	+	0.000	0.000	2834
BG32743-chopped1	chr7	12480002	12520000	+	0.000	0.000	1777
BG26860-chopped1	chr8	105200002	105240000	+	0.000	0.000	4994
BG3472-chopped1	chr3	21120002	21160000	+	0.000	0.000	3902
BG9873-chopped1	chr4	12880002	12920000	+	0.000	0.000	2687
BG32461-chopped1	chr3	162440002	162480000	+	0.000	0.000	6081
BG11325-chopped1	chr2	139960002	140000000	+	0.000	0.000	1136
BG30176-chopped1	chr5	101320002	101360000	+	0.000	0.000	4491
BG6513-chopped1	chr6	117760002	117800000	+	0.000	0.000	5777
BG34737-chopped1	chr13	65280002	65320000	+	0.000	0.000	4287
BG21133-chopped1	chr8	92400002	92440000	+	0.000	0.000	5924
BG14039-chopped1	chr8	128040002	128080000	+	0.000	0.000	5943
BG28854-chopped1	chr1	219920002	219960000	+	0.000	0.000	4372
BG33135-chopped1	chr12	107240002	107280000	+	0.000	0.000	2694
BG21933-chopped1	chr5	103600002	103640000	+	0.000	0.000	797
BG10278-chopped1	chr7	124360002	124400000	+	0.000	0.000	5160
BG25412-chopped1	chr7	11960002	12000000	+	0.000	0.000	6098
BG15159-chopped1	chr9	18880002	18920000	+	0.000	0.000	600
BG27252-chopped1	chr2	60000002	60040000	+	0.000	0.000	6358
BG5711-chopped1	chr2	217240002	217280000	+	0.000	0.000	3118
BG3426-chopped1	chr4	137240002	137280000	+	0.000	0.000	4076
BG7551-chopped1	chr6	20520002	20560000	+	0.000	0.000	1595
BG22171-chopped1	chr4	28080002	28120000	+	0.000	0.000	2818
BG26287-chopped1	chr16	22760002	22800000	+	0.000	0.000	750
BG2470-chopped1	chr2	154760002	154800000	+	0.000	0.000	2934
BG10323-chopped1	chr5	99560002	99600000	+	0.000	0.000	3589
BG22407-chopped1	chr3	30880002	30920000	+	0.000	0.000	5615
BG10878-chopped1	chr12	34760002	34800000	+	0.000	0.000	1323
BG27406-chopped1	chr2	52640002	52680000	+	0.000	0.000	5365
BG31368-chopped1	chr11	103080002	103120000	+	0.000	0.000	69
BG158-chopped1	chr5	89240002	89280000	+	0.000	0.000	2070
BG18718-chopped1	chr7	16480002	16520000	+	0.000	0.000	2567
BG1659-chopped1	chr4	55960002	56000000	+	0.000	0.000	737
BG24210-chopped1	chr10	9240002	9280000	+	0.000	0.000	3130
BG1459-chopped1	chr12	67680002	67720000	+	0.000	0.000	3169
BG14957-chopped1	chr16	64720002	64760000	+	0.000	0.000	3012
BG27806-chopped1	chr2	103320002	103360000	+	0.000	0.000	4451
BG2779-chopped1	chr12	91480002	91520000	+	0.000	0.000	2219
BG10641-chopped1	chr12	74440002	74480000	+	0.000	0.000	2271
BG24119-chopped1	chr1	50840002	50880000	+	0.000	0.000	3901
BG19756-chopped1	chr14	37040002	37080000	+	0.000	0.000	6411
BG3462-chopped1	chr12	114560002	114600000	+	0.000	0.000	4279
BG1177-chopped1	chr7	21560002	21600000	+	0.000	0.000	2692
BG6503-chopped1	chr16	22640002	22680000	+	0.000	0.000	939
BG34291-chopped1	chr3	105480002	105520000	+	0.000	0.000	1017
BG13155-chopped1	chr12	25760002	25800000	+	0.000	0.000	4396
BG11761-chopped1	chr13	58120002	58160000	+	0.000	0.000	4671
BG15995-chopped1	chr6	155640002	155680000	+	0.000	0.000	1446
BG11115-chopped1	chr12	59760002	59800000	+	0.000	0.000	1933
BG34527-chopped1	chr1	162680002	162720000	+	0.000	0.000	4244
BG29282-chopped1	chr3	63400002	63440000	+	0.000	0.000	1520
BG4582-chopped1	chr2	166200002	166240000	+	0.000	0.000	3171
BG9581-chopped1	chr13	62760002	62800000	+	0.000	0.000	1143
BG20403-chopped1	chr10	111240002	111280000	+	0.000	0.000	5093
BG7296-chopped1	chr10	34880002	34920000	+	0.000	0.000	3656
BG19274-chopped1	chr10	3160002	3200000	+	0.000	0.000	1713
BG35210-chopped1	chr18	28480002	28520000	+	0.000	0.000	5358
BG13755-chopped1	chr15	95240002	95280000	+	0.000	0.000	894
BG17880-chopped1	chr9	30720002	30760000	+	0.000	0.000	6294
BG34245-chopped1	chr4	99400002	99440000	+	0.000	0.000	578
BG11633-chopped1	chr22	32920002	32960000	+	0.000	0.000	207
BG15749-chopped1	chr6	161440002	161480000	+	0.000	0.000	840
BG19874-chopped1	chr6	20960002	21000000	+	0.000	0.000	154
BG3134-chopped1	chr8	128280002	128320000	+	0.000	0.000	5675
BG1740-chopped1	chr4	139640002	139680000	+	0.000	0.000	677
BG15112-chopped1	chr4	123520002	123560000	+	0.000	0.000	1573
BG10668-chopped1	chr3	8400002	8440000	+	0.000	0.000	5917
BG25475-chopped1	chr3	187320002	187360000	+	0.000	0.000	196
BG12307-chopped1	chr11	27880002	27920000	+	0.000	0.000	4864
BG12753-chopped1	chr8	54000002	54040000	+	0.000	0.000	4646
BG17752-chopped1	chr7	149760002	149800000	+	0.000	0.000	4823
BG32478-chopped1	chr6	23000002	23040000	+	0.000	0.000	2225
BG8815-chopped1	chr2	210680002	210720000	+	0.000	0.000	1000
BG31403-chopped1	chr21	19200002	19240000	+	0.000	0.000	2496
BG25275-chopped1	chr3	104280002	104320000	+	0.000	0.000	5179
BG33243-chopped1	chr8	110480002	110520000	+	0.000	0.000	2041
BG12107-chopped1	chr5	90040002	90080000	+	0.000	0.000	2153
BG16232-chopped1	chr3	31360002	31400000	+	0.000	0.000	629
BG35083-chopped1	chr1	87160002	87200000	+	0.000	0.000	4662
BG18508-chopped1	chr13	68000002	68040000	+	0.000	0.000	4859
BG5574-chopped1	chr5	90080002	90120000	+	0.000	0.000	5515
BG12907-chopped1	chr2	125280002	125320000	+	0.000	0.000	4604
BG14747-chopped1	chr12	88080002	88120000	+	0.000	0.000	5848
BG26840-chopped1	chr2	228320002	228360000	+	0.000	0.000	5463
BG20994-chopped1	chr4	140640002	140680000	+	0.000	0.000	4457
BG11951-chopped1	chr8	127880002	127920000	+	0.000	0.000	1326
BG4854-chopped1	chr12	77400002	77440000	+	0.000	0.000	5630
BG35237-chopped1	chr18	24160002	24200000	+	0.000	0.000	3433
BG3452-chopped1	chr3	166080002	166120000	+	0.000	0.000	4760
BG10986-chopped1	chr7	53240002	53280000	+	0.000	0.000	4363
BG27514-chopped1	chr13	101280002	101320000	+	0.000	0.000	4050
BG9653-chopped1	chr4	129360002	129400000	+	0.000	0.000	2877
BG18826-chopped1	chr15	33640002	33680000	+	0.000	0.000	2043
BG34881-chopped1	chr18	30120002	30160000	+	0.000	0.000	4732
BG22151-chopped1	chr13	47360002	47400000	+	0.000	0.000	1524
BG4726-chopped1	chr1	187800002	187840000	+	0.000	0.000	5918
BG11378-chopped1	chr14	98360002	98400000	+	0.000	0.000	1755
BG33715-chopped1	chr2	16480002	16520000	+	0.000	0.000	1041
BG24791-chopped1	chr14	86360002	86400000	+	0.000	0.000	5204
BG26867-chopped1	chr4	10680002	10720000	+	0.000	0.000	4418
BG34835-chopped1	chr10	57760002	57800000	+	0.000	0.000	5927
BG17824-chopped1	chr13	107240002	107280000	+	0.000	0.000	2700
BG31148-chopped1	chr7	111800002	111840000	+	0.000	0.000	2342
BG22105-chopped1	chr12	118080002	118120000	+	0.000	0.000	1191
BG26230-chopped1	chr1	60320002	60360000	+	0.000	0.000	6246
BG1530-chopped1	chr3	173920002	173960000	+	0.000	0.000	5125
BG12743-chopped1	chr14	32280002	32320000	+	0.000	0.000	5797
BG30192-chopped1	chr6	21080002	21120000	+	0.000	0.000	1556
BG16222-chopped1	chr7	67560002	67600000	+	0.000	0.000	5101
BG24745-chopped1	chr5	160320002	160360000	+	0.000	0.000	176
BG11141-chopped1	chr3	104600002	104640000	+	0.000	0.000	100
BG17542-chopped1	chr2	227640002	227680000	+	0.000	0.000	1847
BG25510-chopped1	chr2	235360002	235400000	+	0.000	0.000	2289
BG15257-chopped1	chr17	38800002	38840000	+	0.000	0.000	300
BG19818-chopped1	chr12	74400002	74440000	+	0.000	0.000	3855
BG28224-chopped1	chr1	74400002	74440000	+	0.000	0.000	4098
BG3524-chopped1	chr6	51080002	51120000	+	0.000	0.000	1299
BG18862-chopped1	chr13	107120002	107160000	+	0.000	0.000	3532
BG9925-chopped1	chr8	79280002	79320000	+	0.000	0.000	4150
BG15502-chopped1	chr8	34880002	34920000	+	0.000	0.000	1072
BG8078-chopped1	chr4	96040002	96080000	+	0.000	0.000	5997
BG25419-chopped1	chr4	91240002	91280000	+	0.000	0.000	6030
BG30792-chopped1	chr11	4600002	4640000	+	0.000	0.000	1152
BG4844-chopped1	chr7	17880002	17920000	+	0.000	0.000	98
BG29099-chopped1	chr2	223440002	223480000	+	0.000	0.000	5912
BG5718-chopped1	chr4	115800002	115840000	+	0.000	0.000	2634
BG20338-chopped1	chr20	55880002	55920000	+	0.000	0.000	4634
BG17260-chopped1	chr10	93320002	93360000	+	0.000	0.000	186
BG2804-chopped1	chrX	99440002	99480000	+	0.000	0.000	4285
BG23498-chopped1	chr2	81800002	81840000	+	0.000	0.000	1514
BG31466-chopped1	chr18	74440002	74480000	+	0.000	0.000	6058
BG24263-chopped1	chr3	157520002	157560000	+	0.000	0.000	725
BG34071-chopped1	chr12	128280002	128320000	+	0.000	0.000	3206
BG22978-chopped1	chr2	158320002	158360000	+	0.000	0.000	1809
BG6838-chopped1	chr1	105000002	105040000	+	0.000	0.000	4605
BG31266-chopped1	chr4	27680002	27720000	+	0.000	0.000	3254
BG3597-chopped1	chr4	141080002	141120000	+	0.000	0.000	3141
BG2195-chopped1	chr5	41120002	41160000	+	0.000	0.000	3333
BG10494-chopped1	chr16	5480002	5520000	+	0.000	0.000	2581
BG34225-chopped1	chr20	12880002	12920000	+	0.000	0.000	4310
BG15493-chopped1	chr19	30800002	30840000	+	0.000	0.000	861
BG6556-chopped1	chr1	105320002	105360000	+	0.000	0.000	2688
BG8396-chopped1	chr18	26320002	26360000	+	0.000	0.000	6460
BG7321-chopped1	chr8	127760002	127800000	+	0.000	0.000	4101
BG856-chopped1	chr11	42520002	42560000	+	0.000	0.000	4617
BG9161-chopped1	chr1	190320002	190360000	+	0.000	0.000	2912
BG16249-chopped1	chr10	59000002	59040000	+	0.000	0.000	4818
BG1475-chopped1	chr6	124360002	124400000	+	0.000	0.000	5471
BG17014-chopped1	chr7	85120002	85160000	+	0.000	0.000	743
BG15293-chopped1	chr4	85720002	85760000	+	0.000	0.000	964
BG19854-chopped1	chr7	88600002	88640000	+	0.000	0.000	953
BG17569-chopped1	chr2	80880002	80920000	+	0.000	0.000	2513
BG33505-chopped1	chr14	60320002	60360000	+	0.000	0.000	2640
BG6274-chopped1	chr1	63560002	63600000	+	0.000	0.000	5824
BG34825-chopped1	chr5	4640002	4680000	+	0.000	0.000	6451
BG901-chopped1	chr2	151280002	151320000	+	0.000	0.000	3511
BG16212-chopped1	chr14	55920002	55960000	+	0.000	0.000	1283
BG20501-chopped1	chr7	18320002	18360000	+	0.000	0.000	5055
BG7394-chopped1	chr6	83080002	83120000	+	0.000	0.000	1955
BG19372-chopped1	chr14	44360002	44400000	+	0.000	0.000	1887
BG29616-chopped1	chr14	83760002	83800000	+	0.000	0.000	645
BG10166-chopped1	chr4	167480002	167520000	+	0.000	0.000	2816
BG14727-chopped1	chr16	59200002	59240000	+	0.000	0.000	3697
BG30782-chopped1	chr14	44480002	44520000	+	0.000	0.000	4597
BG25855-chopped1	chr8	92200002	92240000	+	0.000	0.000	193
BG17250-chopped1	chr2	193000002	193040000	+	0.000	0.000	4899
BG30582-chopped1	chr1	21200002	21240000	+	0.000	0.000	4038
BG6592-chopped1	chr5	85480002	85520000	+	0.000	0.000	6249
BG27049-chopped1	chr21	28320002	28360000	+	0.000	0.000	3833
BG8868-chopped1	chr8	24600002	24640000	+	0.000	0.000	2305
BG27849-chopped1	chr1	199720002	199760000	+	0.000	0.000	5539
BG7266-chopped1	chr9	83200002	83240000	+	0.000	0.000	1842
BG29689-chopped1	chr11	42000002	42040000	+	0.000	0.000	4273
BG28287-chopped1	chr3	81440002	81480000	+	0.000	0.000	5536
BG19244-chopped1	chr2	81920002	81960000	+	0.000	0.000	3024
BG8913-chopped1	chr1	218560002	218600000	+	0.000	0.000	1813
BG28087-chopped1	chr10	11520002	11560000	+	0.000	0.000	857
BG30536-chopped1	chr8	138320002	138360000	+	0.000	0.000	4106
BG25291-chopped1	chr19	58600002	58640000	+	0.000	0.000	1648
BG8631-chopped1	chr4	127320002	127360000	+	0.000	0.000	1111
BG11158-chopped1	chr20	16840002	16880000	+	0.000	0.000	1588
BG9951-chopped1	chr3	69480002	69520000	+	0.000	0.000	2638
BG13243-chopped1	chr8	31880002	31920000	+	0.000	0.000	6392
BG14117-chopped1	chr2	227880002	227920000	+	0.000	0.000	3075
BG21766-chopped1	chr13	103000002	103040000	+	0.000	0.000	1553
BG34615-chopped1	chr17	52160002	52200000	+	0.000	0.000	5742
BG17277-chopped1	chr16	65120002	65160000	+	0.000	0.000	3145
BG27085-chopped1	chr17	68920002	68960000	+	0.000	0.000	1737
BG23851-chopped1	chr8	33800002	33840000	+	0.000	0.000	5408
BG30854-chopped1	chr5	143560002	143600000	+	0.000	0.000	1488
BG4579-chopped1	chr3	30280002	30320000	+	0.000	0.000	1371
BG31292-chopped1	chr6	132760002	132800000	+	0.000	0.000	5484
BG14717-chopped1	chr4	132440002	132480000	+	0.000	0.000	3584
BG9905-chopped1	chr14	82280002	82320000	+	0.000	0.000	3904
BG6664-chopped1	chr2	17200002	17240000	+	0.000	0.000	4746
BG33813-chopped1	chr12	65320002	65360000	+	0.000	0.000	1921
BG31528-chopped1	chr4	189920002	189960000	+	0.000	0.000	5661
BG19080-chopped1	chr8	129160002	129200000	+	0.000	0.000	1904
BG32848-chopped1	chr12	83080002	83120000	+	0.000	0.000	4376
BG29879-chopped1	chr1	65520002	65560000	+	0.000	0.000	3891
BG16602-chopped1	chr8	53960002	54000000	+	0.000	0.000	274
BG29124-chopped1	chr8	139440002	139480000	+	0.000	0.000	5952
BG4097-chopped1	chr8	80040002	80080000	+	0.000	0.000	5511
BG23278-chopped1	chr7	93160002	93200000	+	0.000	0.000	919
BG682-chopped1	chr5	104120002	104160000	+	0.000	0.000	2888
BG16075-chopped1	chr4	61640002	61680000	+	0.000	0.000	5206
BG32566-chopped1	chr20	9440002	9480000	+	0.000	0.000	589
BG7056-chopped1	chr18	30440002	30480000	+	0.000	0.000	3220
BG22003-chopped1	chr17	12920002	12960000	+	0.000	0.000	1816
BG30090-chopped1	chr11	133640002	133680000	+	0.000	0.000	5387
BG23323-chopped1	chr1	206600002	206640000	+	0.000	0.000	1070
BG7301-chopped1	chr3	34200002	34240000	+	0.000	0.000	1947
BG26037-chopped1	chr8	59400002	59440000	+	0.000	0.000	3304
BG15600-chopped1	chr5	123440002	123480000	+	0.000	0.000	4691
BG28677-chopped1	chr14	83920002	83960000	+	0.000	0.000	1930
BG3340-chopped1	chr6	162720002	162760000	+	0.000	0.000	5586
BG5616-chopped1	chr14	98320002	98360000	+	0.000	0.000	225
BG26637-chopped1	chr14	45240002	45280000	+	0.000	0.000	4129
BG6054-chopped1	chr19	24520002	24560000	+	0.000	0.000	4931
BG21001-chopped1	chr13	62800002	62840000	+	0.000	0.000	680
BG1409-chopped1	chr6	163880002	163920000	+	0.000	0.000	3751
BG3249-chopped1	chr12	71360002	71400000	+	0.000	0.000	5604
BG2293-chopped1	chrX	122000002	122040000	+	0.000	0.000	2449
BG29160-chopped1	chr18	54960002	55000000	+	0.000	0.000	3719
BG33558-chopped1	chr7	19880002	19920000	+	0.000	0.000	3682
BG16547-chopped1	chr8	5480002	5520000	+	0.000	0.000	1568
BG24515-chopped1	chr5	96840002	96880000	+	0.000	0.000	1057
BG18387-chopped1	chr2	197920002	197960000	+	0.000	0.000	1647
BG34323-chopped1	chr2	68240002	68280000	+	0.000	0.000	6210
BG27229-chopped1	chr8	124000002	124040000	+	0.000	0.000	5782
BG11466-chopped1	chr5	22880002	22920000	+	0.000	0.000	3642
BG508-chopped1	chr5	58400002	58440000	+	0.000	0.000	3335
BG34878-chopped1	chr5	67600002	67640000	+	0.000	0.000	205
BG28549-chopped1	chr10	113920002	113960000	+	0.000	0.000	6245
BG3849-chopped1	chr2	126840002	126880000	+	0.000	0.000	5344
BG32838-chopped1	chr8	77040002	77080000	+	0.000	0.000	4667
BG10746-chopped1	chr14	87440002	87480000	+	0.000	0.000	3975
BG14871-chopped1	chr3	54040002	54080000	+	0.000	0.000	3991
BG14225-chopped1	chr21	31640002	31680000	+	0.000	0.000	5414
BG30280-chopped1	chr2	78080002	78120000	+	0.000	0.000	6332
BG26873-chopped1	chr10	68960002	69000000	+	0.000	0.000	87
BG21228-chopped1	chr14	36840002	36880000	+	0.000	0.000	3481
BG20272-chopped1	chr4	155440002	155480000	+	0.000	0.000	684
BG9131-chopped1	chr12	62560002	62600000	+	0.000	0.000	3851
BG9686-chopped1	chr10	54680002	54720000	+	0.000	0.000	183
BG5370-chopped1	chr5	5920002	5960000	+	0.000	0.000	6281
BG13223-chopped1	chr2	214120002	214160000	+	0.000	0.000	3456
BG30034-chopped1	chr7	149680002	149720000	+	0.000	0.000	3944
BG4650-chopped1	chr1	70760002	70800000	+	0.000	0.000	3798
BG18022-chopped1	chr14	34640002	34680000	+	0.000	0.000	721
BG13578-chopped1	chr11	6240002	6280000	+	0.000	0.000	4001
BG27947-chopped1	chr17	31240002	31280000	+	0.000	0.000	2707
BG14343-chopped1	chr18	74360002	74400000	+	0.000	0.000	567
BG28712-chopped1	chr5	164920002	164960000	+	0.000	0.000	1312
BG4004-chopped1	chr3	24640002	24680000	+	0.000	0.000	2660
BG27310-chopped1	chr10	52600002	52640000	+	0.000	0.000	514
BG2283-chopped1	chr1	80000002	80040000	+	0.000	0.000	3327
BG29150-chopped1	chr13	106200002	106240000	+	0.000	0.000	3690
BG33548-chopped1	chr11	51320002	51360000	+	0.000	0.000	1674
BG3039-chopped1	chr2	39560002	39600000	+	0.000	0.000	305
BG28185-chopped1	chr18	4080002	4120000	+	0.000	0.000	2662
BG33994-chopped1	chr2	13920002	13960000	+	0.000	0.000	3922
BG19142-chopped1	chr1	187360002	187400000	+	0.000	0.000	780
BG1563-chopped1	chr4	21320002	21360000	+	0.000	0.000	5070
BG28985-chopped1	chr6	7240002	7280000	+	0.000	0.000	650
BG15817-chopped1	chr2	42000002	42040000	+	0.000	0.000	3470
BG17020-chopped1	chr14	47400002	47440000	+	0.000	0.000	5001
BG23258-chopped1	chr2	148120002	148160000	+	0.000	0.000	2231
BG25098-chopped1	chr1	87760002	87800000	+	0.000	0.000	1307
BG13896-chopped1	chr1	84160002	84200000	+	0.000	0.000	4320
BG21864-chopped1	chr12	91200002	91240000	+	0.000	0.000	2000
BG5397-chopped1	chr3	158200002	158240000	+	0.000	0.000	2821
BG24578-chopped1	chr20	12960002	13000000	+	0.000	0.000	3294
BG11856-chopped1	chr8	103760002	103800000	+	0.000	0.000	3887
BG14015-chopped1	chr13	54160002	54200000	+	0.000	0.000	1640
BG12294-chopped1	chr9	10200002	10240000	+	0.000	0.000	3517
BG24823-chopped1	chr10	16600002	16640000	+	0.000	0.000	2488
BG34631-chopped1	chr3	78560002	78600000	+	0.000	0.000	1003
BG380-chopped1	chr11	11040002	11080000	+	0.000	0.000	5450
BG33111-chopped1	chr2	142880002	142920000	+	0.000	0.000	2525
BG9121-chopped1	chr10	59840002	59880000	+	0.000	0.000	2538
BG1881-chopped1	chr9	73200002	73240000	+	0.000	0.000	6218
BG17529-chopped1	chr3	79040002	79080000	+	0.000	0.000	2749
BG25061-chopped1	chr5	28880002	28920000	+	0.000	0.000	368
BG30870-chopped1	chr9	77280002	77320000	+	0.000	0.000	6200
BG21382-chopped1	chr14	83240002	83280000	+	0.000	0.000	2960
BG25943-chopped1	chr4	171360002	171400000	+	0.000	0.000	3544
BG3075-chopped1	chr14	45840002	45880000	+	0.000	0.000	2847
BG20862-chopped1	chr13	67720002	67760000	+	0.000	0.000	5038
BG6116-chopped1	chr5	106800002	106840000	+	0.000	0.000	2695
BG2555-chopped1	chr9	75520002	75560000	+	0.000	0.000	6282
BG8956-chopped1	chr6	4280002	4320000	+	0.000	0.000	2855
BG28902-chopped1	chr18	36600002	36640000	+	0.000	0.000	2825
BG28457-chopped1	chr1	96560002	96600000	+	0.000	0.000	232
BG19969-chopped1	chr2	178960002	179000000	+	0.000	0.000	137
BG7354-chopped1	chr4	190480002	190520000	+	0.000	0.000	5499
BG14333-chopped1	chr4	58240002	58280000	+	0.000	0.000	3221
BG28375-chopped1	chr4	112600002	112640000	+	0.000	0.000	3238
BG19332-chopped1	chr13	95040002	95080000	+	0.000	0.000	362
BG25015-chopped1	chr5	70720002	70760000	+	0.000	0.000	3400
BG4549-chopped1	chr12	125640002	125680000	+	0.000	0.000	3601
BG15653-chopped1	chr5	2240002	2280000	+	0.000	0.000	4146
BG29695-chopped1	chr18	21000002	21040000	+	0.000	0.000	5810
BG4995-chopped1	chr13	100560002	100600000	+	0.000	0.000	4322
BG20380-chopped1	chr5	41240002	41280000	+	0.000	0.000	5256
BG16973-chopped1	chr4	126320002	126360000	+	0.000	0.000	4875
BG24941-chopped1	chr2	157920002	157960000	+	0.000	0.000	5395
BG30624-chopped1	chr2	76880002	76920000	+	0.000	0.000	5091
BG29049-chopped1	chr20	11880002	11920000	+	0.000	0.000	1236
BG8474-chopped1	chr5	162000002	162040000	+	0.000	0.000	1958
BG33338-chopped1	chr7	78160002	78200000	+	0.000	0.000	4236
BG13531-chopped1	chr10	66280002	66320000	+	0.000	0.000	6446
BG17647-chopped1	chr1	98880002	98920000	+	0.000	0.000	1063
BG7308-chopped1	chr7	43320002	43360000	+	0.000	0.000	5945
BG7754-chopped1	chr4	123680002	123720000	+	0.000	0.000	3596
BG32618-chopped1	chr6	139800002	139840000	+	0.000	0.000	6405
BG25088-chopped1	chr11	133680002	133720000	+	0.000	0.000	2719
BG29649-chopped1	chr7	122080002	122120000	+	0.000	0.000	3513
BG14651-chopped1	chr13	98560002	98600000	+	0.000	0.000	5394
BG28129-chopped1	chr15	37240002	37280000	+	0.000	0.000	1571
BG21208-chopped1	chr4	33480002	33520000	+	0.000	0.000	3309
BG31016-chopped1	chr8	50720002	50760000	+	0.000	0.000	3498
BG15971-chopped1	chr18	10320002	10360000	+	0.000	0.000	881
BG21654-chopped1	chr6	69920002	69960000	+	0.000	0.000	4655
BG20252-chopped1	chr11	103560002	103600000	+	0.000	0.000	4348
BG34176-chopped1	chr9	9640002	9680000	+	0.000	0.000	2676
BG29367-chopped1	chr9	104880002	104920000	+	0.000	0.000	1631
BG24613-chopped1	chr7	13040002	13080000	+	0.000	0.000	5245
BG34421-chopped1	chr10	82080002	82120000	+	0.000	0.000	4027
BG170-chopped1	chr13	105600002	105640000	+	0.000	0.000	3155
BG31180-chopped1	chr1	218280002	218320000	+	0.000	0.000	4194
BG1671-chopped1	chr5	83040002	83080000	+	0.000	0.000	3559
BG12884-chopped1	chr16	8480002	8520000	+	0.000	0.000	5954
BG2545-chopped1	chr3	42360002	42400000	+	0.000	0.000	5705
BG29412-chopped1	chr3	5520002	5560000	+	0.000	0.000	2644
BG31980-chopped1	chr7	77640002	77680000	+	0.000	0.000	383
BG2345-chopped1	chr12	85920002	85960000	+	0.000	0.000	5755
BG13558-chopped1	chr11	42600002	42640000	+	0.000	0.000	5220
BG7790-chopped1	chr10	117520002	117560000	+	0.000	0.000	4499
BG11082-chopped1	chr16	55080002	55120000	+	0.000	0.000	2116
BG32654-chopped1	chr1	216560002	216600000	+	0.000	0.000	3268
BG6379-chopped1	chr5	157000002	157040000	+	0.000	0.000	2326
BG25451-chopped1	chr7	52440002	52480000	+	0.000	0.000	2155
BG679-chopped1	chr9	30480002	30520000	+	0.000	0.000	3846
BG12838-chopped1	chr1	82040002	82080000	+	0.000	0.000	3843
BG11882-chopped1	chr18	39720002	39760000	+	0.000	0.000	5872
BG5104-chopped1	chr8	115640002	115680000	+	0.000	0.000	1850
BG35168-chopped1	chr9	31440002	31480000	+	0.000	0.000	1246
BG25605-chopped1	chr6	57920002	57960000	+	0.000	0.000	1562
BG27445-chopped1	chr9	81680002	81720000	+	0.000	0.000	2140
BG21599-chopped1	chr1	80080002	80120000	+	0.000	0.000	4182
BG1343-chopped1	chr2	23280002	23320000	+	0.000	0.000	48
BG3619-chopped1	chr2	135360002	135400000	+	0.000	0.000	5548
BG1898-chopped1	chr2	153960002	154000000	+	0.000	0.000	3640
BG29530-chopped1	chr14	99280002	99320000	+	0.000	0.000	5866
BG33046-chopped1	chr2	140400002	140440000	+	0.000	0.000	1521
BG29639-chopped1	chr2	106480002	106520000	+	0.000	0.000	3050
BG13876-chopped1	chr4	44640002	44680000	+	0.000	0.000	2910
BG9938-chopped1	chr12	28680002	28720000	+	0.000	0.000	4011
BG20324-chopped1	chr2	202280002	202320000	+	0.000	0.000	973
BG32972-chopped1	chr6	66640002	66680000	+	0.000	0.000	854
BG28483-chopped1	chr11	30560002	30600000	+	0.000	0.000	2006
BG26198-chopped1	chr1	191680002	191720000	+	0.000	0.000	6011
BG21362-chopped1	chr14	48360002	48400000	+	0.000	0.000	3867
BG22682-chopped1	chr5	142960002	143000000	+	0.000	0.000	2139
BG32490-chopped1	chr3	24760002	24800000	+	0.000	0.000	814
BG18193-chopped1	chr10	62680002	62720000	+	0.000	0.000	824
BG12674-chopped1	chr11	6640002	6680000	+	0.000	0.000	6244
BG19949-chopped1	chr9	84600002	84640000	+	0.000	0.000	6280
BG760-chopped1	chr5	29920002	29960000	+	0.000	0.000	2864
BG29757-chopped1	chr1	205040002	205080000	+	0.000	0.000	3315
